Date and Time,OConnell St Outside Pennys,OConnell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street at CompuB,Talbot Street North,Doilier Street Burgh Quay,Dawson Street Replacement,Dame Street,Talbot Street South,OConnell St Parnell St at AIB,Grafton Street - Nassau Street - Suffolk Street,College Green Bank Of Ireland,Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green at Church Lane,College Green - Dame St Side
06/02/2020 08:00,1561,1166,176,244,3725,3704,240,1050,371,1185,2442,853,739,1163,0,693,,756,1552,1684,1715,1452,2030
06/02/2020 09:00,1556,1501,158,254,3199,3846,323,1236,492,1162,863,921,599,1042,0,697,,641,1547,1093,874,1211,1404
06/02/2020 10:00,2090,1383,228,235,2596,3191,215,982,106,881,676,933,454,1070,0,531,,661,1545,1262,670,1006,1025
06/02/2020 11:00,2491,1457,262,380,3126,3072,150,775,223,922,682,1129,517,971,0,617,,1015,1825,1773,682,1076,880
06/02/2020 12:00,3080,1978,623,529,3209,3669,820,922,499,1328,1100,1418,781,1245,0,778,,1885,1987,2677,919,1470,1303
06/02/2020 13:00,3100,2153,745,475,3203,3750,473,1153,268,1585,1316,1578,1046,1194,0,950,,1799,2016,3389,806,1724,1607
06/02/2020 14:00,2859,1648,521,383,3307,3487,215,840,415,1285,889,1310,805,1205,51,717,,1616,1726,2447,633,1421,1172
06/02/2020 15:00,2791,1758,398,300,2763,3697,198,769,519,1307,760,1285,725,1091,9,708,,1683,1727,2195,723,1446,1194
06/02/2020 16:00,3234,2165,506,523,1999,4077,147,948,484,1460,976,1492,970,1358,0,922,,1726,2143,2483,967,1696,1418
06/02/2020 17:00,3605,2515,575,515,2670,3707,45,1191,623,1783,1320,1669,1382,1589,0,1312,,1623,2082,3133,1132,2000,2250
06/02/2020 18:00,2706,2034,449,493,3032,3961,190,965,362,1482,1287,1490,928,1292,0,1145,,2048,1918,2618,1401,1774,1709
06/02/2020 19:00,1994,1460,313,436,4263,3660,285,712,173,982,1007,1150,574,1135,0,794,,1463,1604,1718,785,1179,1041
06/02/2020 20:00,1436,1140,197,272,4431,2897,258,646,196,818,998,878,434,1123,0,543,,871,1218,1149,755,1052,736
06/02/2020 21:00,975,948,118,221,3738,2618,311,596,267,790,1739,613,330,992,0,442,,399,1059,834,873,772,557
06/02/2020 22:00,674,865,73,161,3690,1962,95,697,225,656,1604,352,277,1013,0,341,,398,1046,634,610,664,502
06/02/2020 23:00,524,517,40,114,2796,1902,350,797,221,570,2151,295,252,967,0,240,,389,895,619,358,473,386
07/02/2020 00:00,283,220,18,62,1534,550,205,372,224,210,2905,119,92,879,0,113,,159,616,350,91,173,154
07/02/2020 01:00,150,124,12,31,2986,386,120,370,176,133,2755,83,31,761,0,42,,73,469,279,88,74,51
07/02/2020 02:00,154,113,9,19,1812,248,2,552,173,151,2614,38,30,702,0,41,,75,342,372,46,79,46
07/02/2020 03:00,131,63,5,17,1313,330,16,79,110,135,1845,44,31,590,0,25,,34,326,275,82,73,33
07/02/2020 04:00,57,44,4,6,568,173,1,101,109,49,1267,19,30,526,0,25,,19,539,149,16,39,28
07/02/2020 05:00,120,116,13,14,455,187,31,93,67,80,1562,60,48,392,0,33,,15,150,72,39,65,39
07/02/2020 06:00,358,502,29,29,1557,1079,27,584,1,325,2286,181,157,690,0,153,,91,639,290,277,309,261
07/02/2020 07:00,677,931,72,66,3959,2604,429,762,12,636,2468,351,351,742,0,337,,187,862,654,666,663,753
07/02/2020 08:00,1510,1332,163,203,3565,3178,494,1021,54,976,1917,769,752,1020,0,664,,459,1558,1459,1413,1375,1767
07/02/2020 09:00,1562,1389,128,224,2813,3379,167,1019,58,988,723,823,596,996,0,539,,597,1412,972,871,1197,1248
07/02/2020 10:00,1907,1407,163,233,2347,3018,95,842,89,953,545,911,405,858,2,495,,740,1431,1161,729,950,929
07/02/2020 11:00,2192,1579,191,279,2483,3275,45,874,83,1002,344,968,506,815,0,577,,963,1545,1790,768,1098,973
07/02/2020 12:00,2958,2040,302,406,2357,3948,86,959,156,1208,921,1428,798,1014,0,751,,1210,2013,2528,1414,1522,1411
07/02/2020 13:00,3380,2118,457,506,1720,3999,308,941,329,1429,1078,1415,924,1070,1,787,,1436,2212,3051,662,1722,1572
07/02/2020 14:00,2890,1862,345,367,2221,3674,155,701,355,1223,822,1316,703,990,0,738,,1592,1867,2264,992,1460,1202
07/02/2020 15:00,2839,1864,392,345,2078,3806,154,775,319,1338,742,1297,670,1076,0,738,,1911,2259,2232,985,1454,1039
07/02/2020 16:00,3291,2099,476,475,1242,3764,231,1003,490,1531,1016,1437,1001,1305,2,1032,,1880,2233,2694,1358,1750,1429
07/02/2020 17:00,3456,2197,495,537,2334,3727,101,1259,364,1860,1230,1571,1365,1431,0,1185,,2109,2349,2990,1223,2034,2092
07/02/2020 18:00,2703,1839,457,429,2017,3862,109,1102,131,1526,1328,1385,913,1227,0,937,,1558,1800,2379,1108,1600,1684
07/02/2020 19:00,2082,1455,284,218,2539,3410,79,998,271,1089,1140,1168,572,1074,0,657,,1587,1434,1534,1060,1323,1096
07/02/2020 20:00,1525,1280,146,265,2977,2918,49,693,179,971,1221,899,388,1057,1,559,,1356,1503,1062,867,1087,804
07/02/2020 21:00,1126,984,86,227,3637,2669,51,617,21,780,731,735,308,1045,0,437,,969,1453,808,725,914,520
07/02/2020 22:00,1009,1021,66,221,3523,2149,35,821,25,890,535,577,330,1024,0,379,,1071,1280,797,675,769,560
07/02/2020 23:00,805,786,35,160,2980,1768,57,866,13,704,618,486,319,987,0,366,,962,1156,698,506,740,521
08/02/2020 00:00,409,455,18,98,2782,1009,28,600,10,399,302,216,178,925,0,193,,423,1406,479,386,360,319
08/02/2020 01:00,372,274,13,68,2242,893,26,570,10,398,2743,185,154,1032,0,130,,445,760,427,307,261,191
08/02/2020 02:00,334,373,14,49,2806,608,11,782,18,259,2667,148,74,1027,0,68,,372,727,351,126,162,141
08/02/2020 03:00,310,258,11,38,1420,607,7,467,216,239,2336,116,74,912,0,81,,192,796,437,124,188,124
08/02/2020 04:00,155,80,4,35,412,271,10,72,110,112,2167,55,25,653,2,34,,92,326,211,79,60,43
08/02/2020 05:00,118,69,7,17,558,150,4,85,56,73,933,57,21,429,15,23,,75,299,125,33,50,49
08/02/2020 06:00,201,258,23,24,1135,415,9,201,94,161,1971,107,45,442,0,53,,158,316,150,113,192,102
08/02/2020 07:00,272,354,24,22,1991,858,48,274,109,229,2070,143,100,568,0,86,,151,405,252,253,198,166
08/02/2020 08:00,653,658,50,65,2871,1208,42,407,150,295,2715,283,135,660,0,153,,399,652,414,378,316,325
08/02/2020 09:00,1228,888,139,116,2783,1712,116,612,230,520,512,497,250,762,0,314,,825,1020,806,699,657,584
08/02/2020 10:00,1890,1353,266,197,2809,2217,103,886,268,779,597,716,474,916,0,451,,943,1602,1753,849,929,897
08/02/2020 11:00,2599,1582,349,312,4473,2753,168,966,312,966,719,934,712,1006,0,595,,1440,2326,2399,1264,1200,1168
08/02/2020 12:00,2903,1879,426,403,3721,3310,281,902,426,1297,808,1164,803,1196,5,738,,3401,2180,2634,1521,1458,1209
08/02/2020 13:00,3105,1866,460,401,3322,3352,144,865,247,1330,796,1269,832,1080,0,730,,3796,1907,3057,1782,1451,1132
08/02/2020 14:00,2994,1415,412,307,3344,3441,161,636,318,1182,614,1215,568,973,0,342,,3820,1734,2409,1386,1377,956
08/02/2020 15:00,2953,1542,393,385,3493,3622,178,570,283,1062,617,1200,540,1024,0,395,,4047,1902,2260,1098,1310,956
08/02/2020 16:00,2901,1728,433,424,2785,3633,239,677,283,1163,760,1295,641,1059,0,549,,4027,1901,2626,1291,1450,1054
08/02/2020 17:00,2594,1602,246,327,2519,3589,112,623,300,1165,758,1163,542,966,0,582,,3817,1829,2074,1269,1307,1008
08/02/2020 18:00,1850,1275,145,258,1764,3356,8,576,214,909,753,1072,464,810,0,386,,4154,1791,1313,1165,1032,801
08/02/2020 19:00,1340,1044,67,338,3089,2892,19,483,197,771,1281,885,308,625,0,367,,3997,1577,835,981,868,733
08/02/2020 20:00,847,752,31,218,2620,2589,5,572,107,626,1658,662,153,639,0,229,,4365,1379,406,844,556,359
08/02/2020 21:00,586,578,18,124,2517,2198,16,600,84,489,1232,452,122,507,0,159,,3975,969,424,603,508,376
08/02/2020 22:00,728,743,29,126,2623,1886,25,598,212,448,1205,415,196,742,0,305,,3693,1136,586,791,638,327
08/02/2020 23:00,718,671,19,121,2698,1747,23,559,224,631,410,290,236,878,0,306,,3464,1373,695,461,633,409
09/02/2020 00:00,456,393,7,90,2198,1281,11,515,90,441,308,239,164,908,0,219,,3740,998,590,180,375,236
09/02/2020 01:00,353,199,7,176,1917,674,4,383,21,413,904,145,117,699,0,137,,3397,817,387,155,274,173
09/02/2020 02:00,382,268,8,60,1788,553,5,386,14,351,1912,145,166,670,0,84,,2406,847,327,103,171,156
09/02/2020 03:00,331,211,3,62,1255,509,14,388,4,358,2163,124,98,652,0,90,,2122,955,389,107,160,105
09/02/2020 04:00,135,76,1,33,1718,298,28,66,0,98,1572,57,29,633,0,30,,414,227,192,70,43,39
09/02/2020 05:00,122,45,1,23,862,164,6,100,0,44,1742,41,10,315,0,7,,1130,105,63,24,16,24
09/02/2020 06:00,125,76,9,13,825,94,19,96,12,24,1110,58,21,249,0,10,,1301,123,50,19,26,37
09/02/2020 07:00,148,161,3,57,853,236,3,81,0,75,1048,60,35,197,0,22,,979,252,57,24,58,56
09/02/2020 08:00,131,193,0,52,1576,432,4,124,0,26,1337,95,25,144,0,20,,2345,185,37,81,45,58
09/02/2020 09:00,383,468,21,3,2355,822,37,230,0,168,1769,232,94,337,0,96,,1740,437,216,232,274,193
09/02/2020 10:00,956,904,72,10,2702,1062,96,403,0,432,855,446,176,545,0,228,,2234,784,704,437,519,423
09/02/2020 11:00,1156,957,140,60,2618,2202,148,538,0,475,1098,635,234,657,0,254,,3278,1054,989,213,706,518
09/02/2020 12:00,1788,1169,240,229,2523,2627,594,594,0,816,890,869,404,857,0,367,,3269,1548,1822,41,1056,767
09/02/2020 13:00,2022,1146,360,273,1823,2786,400,552,0,1053,1572,1020,442,899,0,499,,3249,1544,2017,386,1087,851
09/02/2020 14:00,1367,902,70,109,3877,3037,98,434,2,558,1809,860,233,699,0,245,,3544,1140,1190,652,654,449
09/02/2020 15:00,1709,1270,135,7,3667,3350,74,453,0,836,730,954,351,723,0,358,,3792,1557,1714,793,863,637
09/02/2020 16:00,1779,1387,279,12,2718,3454,135,418,0,930,874,935,322,808,0,343,,3181,1463,1577,743,915,547
09/02/2020 17:00,1371,1299,152,42,2837,3161,134,320,0,727,1112,997,197,729,0,271,,3008,1496,1261,898,768,466
09/02/2020 18:00,1292,1228,150,27,2974,2975,251,468,0,741,1249,820,305,725,0,332,,2795,1488,906,770,668,424
09/02/2020 19:00,907,1115,75,25,2666,2363,201,493,7,550,614,758,208,732,0,249,,2692,1200,534,714,512,313
09/02/2020 20:00,672,779,33,30,2276,1942,134,439,98,382,474,493,149,579,0,152,,2488,883,293,642,445,234
09/02/2020 21:00,498,604,26,19,2406,1372,222,394,120,290,553,351,134,561,0,147,,1589,897,232,587,372,202
09/02/2020 22:00,384,449,16,7,2545,1135,117,353,158,391,557,270,101,609,0,149,,797,645,210,397,322,147
09/02/2020 23:00,269,385,9,15,1582,794,120,396,153,183,1381,240,95,732,0,130,,557,700,188,204,230,131
10/02/2020 00:00,150,166,11,16,1493,316,47,266,94,103,2778,107,30,489,0,50,,831,525,155,54,73,47
10/02/2020 01:00,102,66,2,15,1332,936,18,200,58,67,2694,72,7,453,0,21,,306,224,140,95,39,17
10/02/2020 02:00,82,90,1,4,488,125,148,100,48,41,2333,60,10,354,0,20,,153,149,88,47,28,7
10/02/2020 03:00,43,38,2,10,594,108,71,54,42,48,2346,31,6,321,0,11,,119,100,81,35,26,12
10/02/2020 04:00,56,48,8,3,766,98,4,22,42,35,2005,30,13,289,0,15,,62,96,125,14,30,22
10/02/2020 05:00,99,111,11,13,1318,103,10,71,80,69,1726,62,30,314,0,31,,50,153,51,32,60,43
10/02/2020 06:00,273,478,36,32,2008,1004,58,402,201,298,1962,162,102,669,0,103,,891,464,204,255,273,226
10/02/2020 07:00,617,905,54,57,3645,2570,121,921,315,529,2410,357,293,778,0,277,,1975,779,592,729,572,708
10/02/2020 08:00,1416,1424,175,224,3925,3136,333,1092,426,1154,2223,764,742,986,0,674,,2558,1485,1506,1794,1415,1806
10/02/2020 09:00,1307,1410,105,241,3329,3321,503,997,473,992,833,788,503,1113,0,587,,2655,1284,1113,984,1233,1269
10/02/2020 10:00,1361,1280,122,206,4041,2979,597,616,151,830,562,879,308,775,0,444,,2619,1021,1004,603,876,812
10/02/2020 11:00,1732,1315,142,227,3502,3172,704,669,66,858,574,990,355,812,0,543,,3395,1314,1449,760,1002,716
10/02/2020 12:00,2158,1722,263,377,3452,3725,464,748,131,1143,866,1286,554,897,0,661,,3983,1552,2122,581,1214,1037
10/02/2020 13:00,2722,1870,325,461,1882,3674,675,860,105,1508,1148,1420,764,980,0,756,,3297,1825,2788,714,1464,1274
10/02/2020 14:00,1710,1223,131,162,2556,3644,190,552,44,831,662,1118,300,700,0,349,,2383,1490,1040,842,994,729
10/02/2020 15:00,1993,1600,227,244,2351,3190,171,576,59,1052,605,1218,418,853,0,634,,3817,1781,1559,760,1224,855
10/02/2020 16:00,2205,1791,277,322,2494,3931,94,885,233,1299,887,1347,676,1138,0,910,,3346,2050,1786,1108,1391,1311
10/02/2020 17:00,2705,2090,348,414,2485,3877,137,1106,418,1597,1297,1550,1019,1347,0,1224,,3690,2139,2326,1547,1818,1779
10/02/2020 18:00,1992,1742,286,355,2795,3242,62,767,368,1255,1366,1368,698,1113,0,939,,3260,1862,1714,1189,1398,1350
10/02/2020 19:00,1154,1211,138,296,4059,2392,2,654,342,760,814,949,356,964,0,553,,2411,1284,791,840,1043,685
10/02/2020 20:00,744,893,60,195,3822,1642,63,627,197,582,646,719,213,857,0,370,,2204,1120,417,1022,642,398
10/02/2020 21:00,541,645,51,146,3188,1705,144,766,245,523,524,411,192,782,0,294,,1602,1018,386,510,665,388
10/02/2020 22:00,378,535,23,85,2992,1252,126,763,163,329,406,269,114,720,0,202,,1361,1071,361,310,350,195
10/02/2020 23:00,382,561,18,43,2766,1348,49,784,160,302,1821,241,115,701,0,160,,940,794,280,419,307,228
11/02/2020 00:00,187,222,9,35,1661,687,12,525,135,93,2912,120,46,559,0,68,,764,322,193,64,88,87
11/02/2020 01:00,104,90,5,26,1124,161,6,404,67,76,3178,62,24,412,0,27,,297,363,167,41,35,46
11/02/2020 02:00,125,81,7,17,710,260,1,405,75,71,2724,39,24,447,0,23,,204,158,201,43,43,50
11/02/2020 03:00,77,53,2,6,727,276,4,285,90,58,2751,21,12,400,0,24,,293,149,94,25,39,13
11/02/2020 04:00,55,29,5,11,948,108,4,203,57,26,2480,27,7,288,0,17,,120,62,39,25,14,18
11/02/2020 05:00,71,131,10,14,718,216,3,230,81,47,1968,51,24,262,0,41,,271,121,46,35,50,43
11/02/2020 06:00,287,507,26,31,2242,1752,54,710,228,259,2178,187,139,608,0,115,,1847,470,213,284,260,240
11/02/2020 07:00,571,897,52,119,3518,4277,93,1055,126,584,2817,386,291,752,6,314,,1944,891,564,817,613,807
11/02/2020 08:00,1176,1459,111,250,3461,4088,160,986,0,1058,2457,833,595,838,0,587,,2451,1422,1154,1563,1306,1727
11/02/2020 09:00,1268,1267,115,245,2763,4320,217,1017,5,1051,763,730,500,887,11,572,,2510,1315,1003,696,1161,1256
11/02/2020 10:00,1483,1206,121,222,2949,4120,421,739,1,864,552,784,342,803,14,433,,2895,1108,1118,577,821,794
11/02/2020 11:00,1738,1251,151,240,2240,3841,381,674,2,895,584,819,429,786,0,482,,2918,1026,1326,385,942,787
11/02/2020 12:00,1882,1439,306,373,2504,4550,348,791,9,1096,890,1128,516,846,0,566,,3511,1379,1859,447,1101,982
11/02/2020 13:00,2676,1701,427,495,3060,4671,240,926,21,1242,1385,1315,795,993,0,775,,3649,1783,2799,661,1450,1218
11/02/2020 14:00,2195,1337,267,289,3370,4915,198,713,4,1029,794,1098,545,823,0,558,,3866,1481,1874,638,1130,961
11/02/2020 15:00,1273,1160,162,208,2457,4123,214,535,10,773,592,1005,387,749,0,439,,4469,1480,1274,806,1040,841
11/02/2020 16:00,2178,1665,226,349,2202,5114,465,816,235,1072,849,1235,684,1001,0,850,,3581,1969,1512,1148,1443,1241
11/02/2020 17:00,2685,2007,348,483,2577,3577,358,1135,208,1524,1241,1501,1089,1205,0,1255,,4147,2232,2498,1636,1923,1938
11/02/2020 18:00,1858,1520,197,355,2766,4721,163,843,185,1190,2058,1243,727,1143,0,971,,3238,1719,1881,1454,1408,1280
11/02/2020 19:00,1206,1120,93,268,3421,4313,17,581,131,723,2226,996,409,984,0,655,,2013,1422,987,1409,967,768
11/02/2020 20:00,778,880,66,217,2789,3342,263,558,132,592,2119,657,223,864,0,467,,1923,1188,558,927,735,539
11/02/2020 21:00,554,706,43,197,3258,2296,113,474,101,553,1618,439,215,761,0,365,,2053,1078,474,591,616,415
11/02/2020 22:00,409,477,21,123,2605,2148,54,489,149,365,1411,322,160,728,0,210,,2306,923,317,313,444,269
11/02/2020 23:00,261,266,26,76,2167,2024,63,691,137,265,981,172,123,765,0,138,,1896,920,280,245,303,159
12/02/2020 00:00,102,108,8,51,1651,629,27,394,102,123,3055,55,58,471,105,63,,1088,555,158,38,100,47
12/02/2020 01:00,77,48,4,19,502,262,5,219,82,58,3459,45,5,386,31,13,,501,611,123,22,30,17
12/02/2020 02:00,68,43,4,10,301,91,2,111,61,55,3778,22,26,259,26,21,,1041,138,68,8,20,6
12/02/2020 03:00,64,34,0,8,389,290,1,100,46,89,4291,21,9,292,70,24,,558,135,84,19,28,4
12/02/2020 04:00,33,23,1,8,580,108,5,111,52,36,5081,28,10,202,12,14,,937,75,46,10,20,14
12/02/2020 05:00,55,102,13,20,373,248,3,164,57,60,2078,57,15,241,2,24,,32,125,54,38,46,42
12/02/2020 06:00,305,465,32,49,1314,1519,22,521,190,275,2528,163,127,625,0,118,,548,533,206,297,250,256
12/02/2020 07:00,680,695,58,116,4307,2956,90,802,22,541,3606,383,324,773,0,341,,1830,1095,569,747,612,815
12/02/2020 08:00,1595,1652,173,275,3727,3926,263,1173,29,1083,2795,840,772,1109,126,808,,2110,1655,1528,1723,1483,1898
12/02/2020 09:00,1633,1387,128,276,3176,3956,239,1061,7,1041,892,801,617,1068,154,638,,2218,1404,1118,969,1258,1363
12/02/2020 10:00,1969,1262,171,261,3438,3579,369,658,7,973,598,924,378,909,134,509,,3178,1323,1157,684,875,800
12/02/2020 11:00,2176,1335,263,295,3330,3852,155,705,5,821,693,959,497,927,0,618,,2962,1409,1453,656,1026,870
12/02/2020 12:00,2911,1772,524,591,3362,4024,140,827,18,1318,937,1308,747,1091,0,745,,3670,1999,2458,969,1340,1138
12/02/2020 13:00,3372,2217,627,620,2769,3940,424,989,35,1561,1348,1490,1062,1141,0,1016,,2932,2089,3360,1109,1600,1517
12/02/2020 14:00,2846,1625,453,280,3261,3874,290,799,370,1182,922,1257,724,951,0,701,,3548,1850,2234,1448,1306,1095
12/02/2020 15:00,2785,1733,426,360,2504,3968,112,708,321,1288,764,1242,692,1034,0,742,,3706,1849,2209,1097,1306,1056
12/02/2020 16:00,3005,1996,529,487,2112,4086,379,881,314,1469,1008,1445,998,1281,0,1098,,3343,1881,2351,1072,1659,1489
12/02/2020 17:00,2893,2279,633,557,2790,3384,246,1179,100,1866,1303,1610,1338,1474,0,1408,,3569,2540,2943,1199,2028,2135
12/02/2020 18:00,2891,1896,520,521,3355,4074,122,954,216,1497,1616,1386,808,1291,0,1152,,2959,2103,2404,1911,1816,1570
12/02/2020 19:00,1773,1411,243,396,4001,4299,40,616,271,1023,1608,1104,505,1094,0,784,,2378,1439,1327,939,1135,920
12/02/2020 20:00,1153,1052,158,262,2964,3509,284,881,250,754,1170,697,406,898,0,487,,1971,1315,806,707,931,651
12/02/2020 21:00,782,871,66,190,3784,3411,37,744,207,633,1051,547,310,755,0,395,,1102,1003,638,978,707,476
12/02/2020 22:00,540,594,36,133,2817,2574,29,759,154,518,1390,370,205,652,0,219,,1335,897,448,380,578,357
12/02/2020 23:00,326,364,20,94,2391,1878,40,644,97,352,2376,196,163,671,0,167,,1046,542,350,180,370,244
13/02/2020 00:00,88,114,4,93,1925,568,4,243,92,118,1939,91,43,343,0,49,,646,186,128,244,91,75
13/02/2020 01:00,92,60,1,14,830,126,2,178,86,104,2143,62,18,382,0,24,,344,186,137,145,62,49
13/02/2020 02:00,116,79,6,19,1483,274,3,339,86,91,1496,65,44,459,0,22,,337,197,226,37,48,67
13/02/2020 03:00,110,80,4,6,694,154,28,121,59,123,1271,38,13,460,0,29,,246,205,192,36,37,13
13/02/2020 04:00,78,44,7,14,170,73,1,44,59,43,1594,35,13,364,0,20,,74,121,107,16,21,16
13/02/2020 05:00,103,96,16,10,486,123,3,62,63,72,1388,66,25,325,0,28,,44,152,62,37,40,46
13/02/2020 06:00,371,509,42,45,2250,1619,8,639,190,270,2190,160,160,618,0,156,,932,516,265,279,313,262
13/02/2020 07:00,703,967,66,75,3311,3065,65,906,263,562,2957,353,396,832,0,328,,1704,984,624,764,670,830
13/02/2020 08:00,1758,1653,163,246,2540,3295,188,1172,367,1096,2211,818,855,1069,0,783,,1809,1534,1688,1524,1409,1899
13/02/2020 09:00,1796,1441,164,266,2837,3886,145,1078,360,1033,906,861,598,1124,0,624,,1260,1424,1358,976,1186,1286
13/02/2020 10:00,1885,1356,213,288,2451,3754,176,928,233,917,685,940,452,904,0,588,,1560,1222,1248,419,903,897
13/02/2020 11:00,2238,1471,259,293,3075,3611,112,912,324,901,677,1000,465,872,0,587,,1808,1324,1758,344,1017,862
13/02/2020 12:00,3071,1830,438,493,2278,4019,202,914,339,1222,969,1370,738,1017,0,785,,2311,1577,2687,554,1320,1319
13/02/2020 13:00,3534,2000,597,422,2452,4164,310,1079,363,1361,1216,1529,1062,1032,0,932,,2567,1841,3275,593,1583,1545
13/02/2020 14:00,2784,1737,446,352,3056,4087,398,830,309,1231,880,1219,714,1000,0,707,,2607,1577,2258,429,1203,1091
13/02/2020 15:00,2779,1661,422,366,2914,4121,146,794,51,1239,789,1296,740,1007,0,872,,3399,1629,2242,753,1414,1038
13/02/2020 16:00,3307,2046,499,465,2287,3901,262,977,373,1482,1001,1412,939,1247,0,1107,,3973,1896,2701,927,1671,1388
13/02/2020 17:00,3887,2421,572,476,1967,3156,503,1278,573,1892,1399,1658,1401,1557,0,1378,,4245,2395,3289,1204,2065,2123
13/02/2020 18:00,3073,2044,555,438,2624,3350,248,1081,469,1670,1627,1393,1034,1248,0,1134,,4193,1598,2966,1284,1707,1736
13/02/2020 19:00,2178,1588,385,380,3763,3968,1,780,54,1118,1361,1186,600,1128,0,775,,1063,1717,1955,1166,1166,1046
13/02/2020 20:00,1511,1243,229,343,3115,3594,134,759,20,851,1096,798,442,1015,0,612,,647,1415,1178,706,970,692
13/02/2020 21:00,1034,891,98,233,4055,3402,66,670,6,698,961,587,345,971,0,459,,510,1335,692,698,776,541
13/02/2020 22:00,735,648,69,150,2974,2934,82,642,140,665,1940,388,295,900,0,381,,372,1104,635,567,579,492
13/02/2020 23:00,542,539,36,92,3317,2036,41,461,223,487,2220,237,306,997,0,284,,369,838,607,377,518,400
14/02/2020 00:00,277,283,13,61,2850,945,6,344,189,265,2411,130,100,865,0,132,,136,638,408,80,159,131
14/02/2020 01:00,161,116,6,25,1291,180,9,297,181,121,2808,68,32,835,0,66,,151,390,247,70,93,44
14/02/2020 02:00,170,128,7,22,842,239,2,354,142,188,1975,59,42,630,0,54,,49,252,299,51,90,38
14/02/2020 03:00,107,102,2,13,1037,149,9,260,125,109,1817,51,37,590,0,49,,84,362,359,46,63,39
14/02/2020 04:00,95,71,4,17,792,155,1,80,121,98,951,21,29,541,0,36,,24,191,182,23,35,28
14/02/2020 05:00,121,114,13,11,444,251,7,103,83,70,1354,61,33,358,0,46,,37,627,86,24,58,47
14/02/2020 06:00,389,523,49,30,1920,1784,11,549,244,263,1945,167,147,708,0,147,,128,726,289,260,272,269
14/02/2020 07:00,699,888,84,80,3747,4087,257,732,100,560,2400,325,355,803,0,306,,567,963,718,631,613,679
14/02/2020 08:00,1509,1499,187,245,3279,3605,405,1029,118,981,1992,728,840,1034,0,724,,1126,1515,1699,1462,1340,1717
14/02/2020 09:00, , , ,252,2756,4095,273,963,241,959,680,790,515,869,0,556,,887,1245,1173,699,1174,1169
14/02/2020 10:00,1686,1176,106,186,2113,4090,187,682,50,896,666,767,384,686,0,429,,1220,1137,1037,670,777,802
14/02/2020 11:00,2217,1475,270,332,2248,4071,92,689,30,999,674,1308,491,891,0,512,,1330,1490,1719,624,1130,837
14/02/2020 12:00,3015,1990,507,490,1949,4170,159,924,167,1441,1013,1424,872,1114,0,820,,1574,1831,2577,350,1441,1383
14/02/2020 13:00,3378,2374,684,84,1690,4477,227,1095,504,1771,1336,1486,1116,1272,0,1079,,1569,1958,3594,843,1809,1673
14/02/2020 14:00,3333,1795,446,263,1551,4529,230,868,100,1468,1110,1449,836,1070,0,775,,1414,1876,2343,722,1449,1282
14/02/2020 15:00,3305,2040,525,362,1850,4647,68,816,4,1585,910,1547,788,1243,0,942,,1615,2069,2164,595,1615,1319
14/02/2020 16:00,3559,2103,550,322,1592,3914,231,987,357,1759,1080,1535,1112,1365,0,1092,,1623,1996,2266,762,1801,1638
14/02/2020 17:00,3921,2507,709,340,1529,3481,209,1234,536,2114,1328,1764,1429,1690,0,1406,,1873,2031,3234,1056,2055,2230
14/02/2020 18:00,3156,2114,615,443,1050,3959,200,1005,391,1657,1520,1446,986,1370,0,1199,,1436,1986,2406,1048,1772,1699
