Date and Time,OConnell St Outside Pennys ,OConnell St Outside Clerys ,Mary Street,Capel Street,Aston Quay,Grafton Street at CompuB,Talbot Street North,Doilier Street Burgh Quay,Dawson Street Replacement,Dame Street,Talbot Street South,OConnell St Parnell St at AIB,Grafton Street - Nassau Street - Suffolk Street,College Green Bank Of Ireland,Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green at Church Lane,College Green - Dame St Side
16/06/2020 22:00,136,115,,72,286,215,87,50,67,64,55,122,26,216,641,35,,44,143,,8,62,47
16/06/2020 23:00,89,102,,17,323,149,45,31,55,44,63,54,15,171,539,25,,21,88,,22,46,26
17/06/2020 00:00,33,40,,16,459,211,18,9,13,14,33,17,5,59,221,6,,8,24,,0,12,20
17/06/2020 01:00,16,12,,6,86,22,7,3,2,15,32,26,4,19,137,5,,3,26,,14,11,10
17/06/2020 02:00,12,12,,4,29,1,7,14,2,8,18,5,3,14,125,0,,5,36,,5,1,3
17/06/2020 03:00,4,3,,9,16,3,7,26,8,5,16,5,0,8,82,0,,0,331,,4,2,2
17/06/2020 04:00,3,5,,4,5,0,0,2,3,3,21,7,4,4,44,0,,2,9,,4,2,7
17/06/2020 05:00,14,32,,18,15,12,14,16,10,10,15,18,4,7,45,2,,4,21,,4,11,20
17/06/2020 06:00,84,205,,13,199,56,26,134,25,52,8,68,29,58,232,33,,28,216,,14,101,90
17/06/2020 07:00,109,240,,34,490,48,50,152,46,135,93,118,54,124,483,46,,25,197,,12,122,137
17/06/2020 08:00,237,328,,70,395,88,119,208,59,123,230,186,113,181,512,94,,56,267,,34,192,225
17/06/2020 09:00,431,351,,112,387,120,70,150,84,142,120,275,114,188,1256,90,,105,316,,26,189,242
17/06/2020 10:00,630,501,,195,433,159,192,154,77,199,26,453,118,231,1622,106,,199,338,,10,187,193
17/06/2020 11:00,887,635,,246,568,266,156,182,119,213,25,548,150,274,2038,125,,334,461,,16,278,209
17/06/2020 12:00,1073,737,,355,563,408,294,200,153,308,27,632,218,365,2692,171,,444,638,,17,362,310
17/06/2020 13:00,1212,788,,377,1171,448,419,225,50,397,34,712,262,340,2743,248,,557,678,,38,397,338
17/06/2020 14:00,1347,782,,284,874,535,276,278,211,436,29,686,215,416,2937,211,,545,871,,38,384,320
17/06/2020 15:00,1320,825,,363,1172,168,242,250,210,386,22,761,262,423,2782,248,,538,894,,48,458,310
17/06/2020 16:00,1324,827,,323,973,601,170,300,207,460,47,724,275,460,2859,230,,517,915,,45,442,385
17/06/2020 17:00,1313,782,,320,1061,1227,183,271,108,404,98,676,293,470,2684,244,,510,919,,35,408,333
17/06/2020 18:00,986,562,,266,869,1021,186,262,153,279,143,599,226,473,2438,202,,404,660,,48,360,355
17/06/2020 19:00,659,443,,158,659,642,150,163,142,190,123,453,140,405,1944,147,,255,508,,17,236,158
17/06/2020 20:00,405,313,,127,592,317,58,110,102,141,84,273,87,351,1079,105,,192,318,,12,138,102
17/06/2020 21:00,226,234,,87,305,300,74,93,115,109,128,181,49,333,1201,68,,103,303,,67,102,84
17/06/2020 22:00,192,147,,56,412,237,67,64,67,96,77,119,27,258,1168,54,,49,211,,17,78,42
17/06/2020 23:00,100,127,,52,196,108,79,52,70,54,110,69,19,250,358,44,,28,74,,8,56,42
18/06/2020 00:00,30,27,,14,307,15,21,10,20,22,27,24,3,93,226,11,,13,46,,1,11,6
18/06/2020 01:00,15,15,,5,26,7,8,10,1,12,49,12,2,45,66,6,,6,12,,0,7,8
18/06/2020 02:00,6,9,,9,12,4,9,4,4,5,50,7,2,35,147,24,,11,14,,1,3,4
18/06/2020 03:00,10,4,,3,41,7,5,3,4,6,61,5,0,18,18,2,,1,31,,2,2,2
18/06/2020 04:00,9,6,,7,15,12,5,2,5,10,5,11,3,19,17,7,,4,9,,1,2,7
18/06/2020 05:00,42,47,,11,51,43,14,25,23,24,14,34,4,47,82,19,,6,41,,22,13,24
18/06/2020 06:00,169,221,,36,416,464,60,135,90,120,54,73,56,235,470,90,,38,216,,37,130,135
18/06/2020 07:00,262,319,,65,831,778,78,164,145,208,113,156,100,268,750,75,,50,281,,34,180,199
18/06/2020 08:00,386,333,,78,712,1016,52,169,51,171,159,185,140,429,1013,113,,89,323,,61,200,272
18/06/2020 09:00,509,399,,88,295,721,121,189,2,220,84,267,129,343,1161,103,,171,330,,22,176,228
18/06/2020 10:00,691,500,,196,770,830,208,174,6,256,30,384,118,277,1610,100,,265,391,,40,217,204
18/06/2020 11:00,808,576,,203,679,1070,194,178,2,288,38,514,148,257,1963,108,,288,482,,46,271,233
18/06/2020 12:00,1024,665,,257,778,1065,289,184,22,320,39,597,167,303,2732,202,,440,624,,24,316,290
18/06/2020 13:00,1237,703,,332,1227,1221,234,272,186,425,37,715,223,345,2755,192,,676,742,,58,382,362
18/06/2020 14:00,1242,704,,339,1128,1359,171,788,179,387,49,700,210,365,2509,187,,680,875,,45,400,298
18/06/2020 15:00,1199,704,,295,698,1379,126,817,118,428,25,654,208,392,2681,212,,816,934,,59,384,334
18/06/2020 16:00,1051,745,,248,744,1502,246,341,167,425,56,678,211,389,2761,178,,690,851,,63,369,284
18/06/2020 17:00,944,687,,263,893,1346,193,865,155,363,124,677,217,384,2467,212,,596,974,,68,412,363
18/06/2020 18:00,747,587,,219,1016,828,316,1206,162,279,125,547,168,345,2115,158,,440,793,,51,307,269
18/06/2020 19:00,568,408,,137,732,443,153,878,116,192,156,481,85,328,1640,97,,236,844,,47,227,162
18/06/2020 20:00,275,269,,61,525,244,66,544,100,163,135,292,71,234,1392,65,,124,337,,19,138,102
18/06/2020 21:00,144,149,,230,287,176,163,529,77,78,81,147,30,156,776,31,,66,207,,28,74,56
18/06/2020 22:00,71,84,,94,280,163,100,563,39,62,78,67,17,95,379,24,,23,102,,9,63,38
18/06/2020 23:00,42,58,,71,130,72,35,483,32,22,72,42,5,91,321,21,,25,78,,10,32,20
19/06/2020 00:00,15,12,,180,33,10,14,257,2,5,14,13,9,24,135,50,,7,11,,5,4,6
19/06/2020 01:00,3,7,,86,14,9,4,59,1,5,4,7,0,5,44,3,,4,4,,11,8,6
19/06/2020 02:00,2,6,,123,30,4,1,11,2,3,62,4,0,2,17,27,,0,72,,1,4,1
19/06/2020 03:00,1,1,,90,9,5,2,45,1,0,10,20,0,3,13,2,,2,30,,1,2,1
19/06/2020 04:00,2,3,,21,6,19,3,56,9,0,1,4,0,7,26,0,,1,6,,1,2,4
19/06/2020 05:00,23,38,,2,13,38,4,37,20,8,2,26,1,16,85,9,,5,30,,30,9,42
19/06/2020 06:00,78,211,,15,110,469,28,265,50,75,39,81,20,107,269,50,,29,218,,9,106,126
19/06/2020 07:00,110,256,,13,240,702,90,333,0,116,93,114,34,136,604,76,,29,226,,37,156,165
19/06/2020 08:00,110,286,,14,163,743,89,513,1,118,75,191,41,159,615,42,,51,265,,12,168,213
19/06/2020 09:00,294,364,,33,282,525,88,480,4,150,89,240,83,180,948,74,,139,294,,34,159,196
19/06/2020 10:00,480,471,,69,447,497,58,687,75,221,23,397,86,237,1546,100,,200,385,,41,220,211
19/06/2020 11:00,657,580,,89,549,772,61,602,114,238,66,479,140,282,1822,148,,278,552,,61,249,240
19/06/2020 12:00,877,628,,78,626,1112,59,840,144,351,59,592,136,317,2161,164,,428,739,,129,305,257
19/06/2020 13:00,997,729,,174,955,954,149,1374,94,433,39,740,203,329,2805,178,,464,801,,88,398,359
19/06/2020 14:00,1380,805,,225,932,1066,112,846,194,470,55,697,235,369,2969,234,,564,1032,,41,410,383
19/06/2020 15:00,1456,867,,289,771,1216,196,964,191,473,77,716,259,423,3133,267,,640,1110,,47,455,376
19/06/2020 16:00,1470,889,,383,948,1267,224,791,189,450,43,803,299,460,3132,258,,782,1180,,54,414,406
19/06/2020 17:00,1378,852,,296,1039,1411,187,1172,139,430,198,759,319,473,3133,258,,615,1087,,49,471,442
19/06/2020 18:00,1149,704,,272,983,1210,116,883,170,345,188,715,231,509,2278,251,,478,933,,73,394,373
19/06/2020 19:00,823,467,,180,848,747,90,1047,136,189,116,482,124,442,1948,168,,252,995,,46,252,207
19/06/2020 20:00,472,331,,139,637,508,100,1015,134,164,81,344,85,443,1290,81,,176,487,,45,164,111
19/06/2020 21:00,287,269,,102,617,395,104,765,110,152,81,212,49,368,1240,71,,91,323,,36,144,106
19/06/2020 22:00,217,169,,96,413,291,71,555,74,125,51,150,54,303,924,81,,63,243,,30,94,84
19/06/2020 23:00,137,123,,36,488,221,74,465,61,65,73,99,25,312,875,30,,54,191,,25,72,47
20/06/2020 00:00,57,48,,22,164,72,27,486,37,40,39,37,7,170,197,16,,34,47,,7,22,26
20/06/2020 01:00,41,32,,24,142,41,12,268,1,64,23,31,8,128,246,17,,5,111,,8,19,12
20/06/2020 02:00,24,22,,5,52,23,24,54,9,33,77,36,5,85,236,13,,5,39,,4,27,17
20/06/2020 03:00,13,14,,2,102,13,30,76,2,10,442,4,0,60,160,7,,5,33,,1,2,6
20/06/2020 04:00,12,11,,10,24,5,3,40,5,14,292,12,4,58,261,4,,3,9,,1,2,4
20/06/2020 05:00,21,18,,5,30,16,17,60,12,15,267,20,8,44,36,6,,27,24,,10,9,8
20/06/2020 06:00,80,110,,40,81,104,25,160,56,45,78,51,26,148,225,44,,24,100,,20,50,41
20/06/2020 07:00,124,161,,20,247,258,93,300,44,96,140,96,24,261,485,41,,38,152,,38,82,62
20/06/2020 08:00,251,161,,35,302,387,44,430,124,90,104,113,43,256,809,60,,72,215,,50,108,111
20/06/2020 09:00,486,280,,97,595,512,88,408,181,150,49,249,61,252,1427,69,,169,284,,32,123,133
20/06/2020 10:00,812,343,,179,782,641,179,562,187,222,29,362,108,311,1905,100,,301,540,,43,214,199
20/06/2020 11:00,1130,583,,281,801,845,197,477,262,303,48,515,185,352,2498,136,,526,645,,77,283,277
20/06/2020 12:00,1449,765,,431,948,921,229,767,331,453,69,647,262,472,3370,220,,714,944,,282,426,375
20/06/2020 13:00,1720,870,,394,1179,1292,186,880,311,545,51,697,324,581,3364,271,,736,982,,330,506,422
20/06/2020 14:00,1845,844,,350,1219,1598,202,1008,344,642,45,797,421,702,3917,304,,936,1165,,361,628,560
20/06/2020 15:00,1966,1015,,390,1200,1634,187,873,238,588,40,854,467,691,3238,281,,813,1317,,161,623,558
20/06/2020 16:00,1585,877,,337,1249,1484,308,821,181,508,123,787,320,633,2956,217,,800,1225,,39,546,442
20/06/2020 17:00,1162,791,,331,1092,1181,208,1129,164,458,211,729,252,527,2672,218,,554,1170,,20,477,365
20/06/2020 18:00,759,573,,259,908,1005,295,1071,123,288,210,602,149,429,2125,190,,290,952,,42,438,288
20/06/2020 19:00,447,396,,202,814,703,106,815,101,152,168,412,85,344,1137,118,,156,528,,15,214,167
20/06/2020 20:00,242,325,,164,548,517,182,608,86,140,92,325,50,267,546,92,,111,459,,15,180,106
20/06/2020 21:00,140,198,,143,650,338,55,608,74,106,78,154,35,210,349,60,,67,333,,15,111,80
20/06/2020 22:00,63,101,,106,513,175,5,392,49,72,47,92,15,100,367,12,,18,128,,13,66,51
20/06/2020 23:00,65,95,,111,207,89,13,551,40,60,70,64,12,87,256,24,,16,104,,8,44,42
21/06/2020 00:00,31,55,,14,162,34,6,287,15,46,22,20,6,54,89,15,,16,62,,7,10,23
21/06/2020 01:00,22,28,,25,40,67,13,492,7,14,9,38,3,28,234,6,,8,41,,2,8,6
21/06/2020 02:00,20,25,,16,44,15,8,91,8,15,8,7,6,38,634,6,,11,43,,3,3,7
21/06/2020 03:00,10,20,,5,32,22,3,77,0,14,90,16,2,51,622,0,,9,14,,4,3,12
21/06/2020 04:00,24,24,,8,49,12,3,11,3,3,52,6,6,54,54,3,,2,18,,8,5,7
21/06/2020 05:00,16,10,,3,24,12,1,4,3,4,79,15,3,35,32,5,,2,14,,0,2,1
21/06/2020 06:00,28,47,,7,65,30,5,35,8,14,15,32,19,70,53,24,,12,83,,4,18,22
21/06/2020 07:00,43,63,,15,76,306,23,118,21,40,24,25,24,74,110,25,,22,182,,10,36,37
21/06/2020 08:00,79,100,,27,296,156,49,160,36,58,63,60,21,112,241,31,,17,87,,11,74,41
21/06/2020 09:00,166,156,,47,340,235,51,300,43,63,112,145,25,151,624,49,,47,192,,12,68,70
21/06/2020 10:00,376,179,,90,339,460,19,342,91,118,128,193,42,193,1388,80,,117,245,,10,105,115
21/06/2020 11:00,652,272,,188,488,589,26,592,128,194,94,355,91,213,1721,72,,217,406,,36,177,176
21/06/2020 12:00,850,445,,271,488,977,8,877,67,231,138,462,138,272,2362,143,,397,513,,46,265,249
21/06/2020 13:00,1147,535,,312,718,830,14,1335,223,343,100,511,179,444,3009,152,,512,700,,100,324,236
21/06/2020 14:00,1129,537,,221,1252,1086,6,934,199,360,108,566,237,465,2930,149,,522,819,,77,334,290
21/06/2020 15:00,1260,584,,164,759,1083,96,1135,179,406,87,565,254,537,2925,190,,633,1252,,71,395,321
21/06/2020 16:00,1262,615,,97,715,908,70,595,199,398,52,545,187,519,2664,194,,570,1046,,41,348,296
